help_mode,task,disturbance,episode,seed,success,help_requested,help_step,request_score,max_risk_score,risk_threshold,disturbance_fired,disturbance_trigger_step,steps
always_help,can,gripper_slip,7,600034,True,True,0.0,0.004890408366918564,0.9919447302818298,0.11040347814559937,True,47.0,222
no_help,milk,nominal,0,600027,True,False,,,0.6956878304481506,0.11040347814559937,False,,87
no_help,milk,nominal,1,600028,True,False,,,0.9383155703544617,0.11040347814559937,False,,75
no_help,milk,nominal,2,600029,True,False,,,0.5865731239318848,0.11040347814559937,False,,80
no_help,milk,nominal,3,600030,True,False,,,0.966327965259552,0.11040347814559937,False,,81
no_help,milk,nominal,4,600031,True,False,,,0.9377702474594116,0.11040347814559937,False,,70
no_help,milk,nominal,5,600032,True,False,,,0.6888114809989929,0.11040347814559937,False,,91
no_help,milk,nominal,6,600033,True,False,,,0.8647100329399109,0.11040347814559937,False,,78
no_help,milk,nominal,7,600034,True,False,,,0.6968508958816528,0.11040347814559937,False,,92
no_help,milk,object_shift,0,600027,True,False,,,0.9744786024093628,0.11040347814559937,True,14.0,161
no_help,milk,object_shift,1,600028,False,False,,,0.9917507767677307,0.11040347814559937,True,14.0,260
no_help,milk,object_shift,2,600029,True,False,,,0.9268832802772522,0.11040347814559937,True,14.0,77
no_help,milk,object_shift,3,600030,True,False,,,0.9898844957351685,0.11040347814559937,True,14.0,92
no_help,milk,object_shift,4,600031,False,False,,,0.9912418127059937,0.11040347814559937,True,14.0,260
no_help,milk,object_shift,5,600032,False,False,,,0.9882577061653137,0.11040347814559937,True,14.0,260
no_help,milk,object_shift,6,600033,False,False,,,0.9329853057861328,0.11040347814559937,True,14.0,260
no_help,milk,object_shift,7,600034,True,False,,,0.9887822270393372,0.11040347814559937,True,14.0,86
no_help,milk,action_noise,0,600027,True,False,,,0.6956878304481506,0.11040347814559937,True,8.0,86
no_help,milk,action_noise,1,600028,True,False,,,0.9397082328796387,0.11040347814559937,True,8.0,74
no_help,milk,action_noise,2,600029,False,False,,,0.9411138296127319,0.11040347814559937,True,8.0,260
no_help,milk,action_noise,3,600030,True,False,,,0.976435124874115,0.11040347814559937,True,8.0,79
